16:39:15.285 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:39:15.286 INFO [Device.cpp:449                ] << ASSOCIATION_GROUPINGS_REPORT: node=12 Params = 0x01
16:39:15.294 INFO [Device.cpp:393                ] >> ASSOCIATION_GET: node 12 group 1
16:39:15.294 INFO [Node.h:614                    ] >> ASSOCIATION_GET: node 12 group 1
16:39:15.361 INFO [Z_Wave.h:109                  ] << [RES] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=1B [0]=0x01
16:39:15.384 INFO [Z_Wave.h:109                  ] << [REQ] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=2B [0]=0x05
16:39:15.411 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=9B [0]=0x00
16:39:15.412 INFO [Device.cpp:416                ] << ASSOCIATION_REPORT: node=12 Params = 0x01, 0x05, 0x00, 0x01
16:39:15.418 INFO [Node.h:407                    ] Job erased queue size: 0
16:39:21.997 INFO [Node.h:352                    ] EnqueueJob: 1
16:39:25.117 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x08
16:39:25.117 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0xFF
16:39:25.141 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:39:25.142 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0xFF
16:39:32.094 INFO [Z_Wave.h:109                  ] << [REQ] 0x49 ZW_API_APPLICATION_UPDATE | event=UPDATE_STATE_NODE_INFO_RECEIVED
16:39:32.095 INFO [InterviewManager.cpp:133      ] ----------------------------------- DecodeNodeInfo: node 20 already interviewed
16:39:32.110 INFO [Node.h:398                    ] Job peeked: 1
16:39:32.111 INFO [Device.cpp:400                ] >> ASSOCIATION_GROUPINGS_GET: node 20
16:39:32.111 INFO [Node.h:600                    ] >> ASSOCIATION_GROUP_INFO_GET: node 20
16:39:32.162 INFO [Z_Wave.h:109                  ] << [RES] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=1B [0]=0x01
16:39:32.204 INFO [Z_Wave.h:109                  ] << [REQ] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=2B [0]=0x05
16:39:32.227 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:39:32.228 INFO [Device.cpp:449                ] << ASSOCIATION_GROUPINGS_REPORT: node=20 Params = 0x04
16:39:32.236 INFO [Device.cpp:393                ] >> ASSOCIATION_GET: node 20 group 1
16:39:32.236 INFO [Node.h:614                    ] >> ASSOCIATION_GET: node 20 group 1
16:39:32.303 INFO [Z_Wave.h:109                  ] << [RES] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=1B [0]=0x01
16:39:32.325 INFO [Z_Wave.h:109                  ] << [REQ] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=2B [0]=0x05
16:39:32.355 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=10B [0]=0x00
16:39:32.356 INFO [Device.cpp:416                ] << ASSOCIATION_REPORT: node=20 Params = 0x01, 0x12, 0x00, 0x12, 0x01
16:39:32.360 INFO [Device.cpp:393                ] >> ASSOCIATION_GET: node 20 group 2
16:39:32.361 INFO [Node.h:614                    ] >> ASSOCIATION_GET: node 20 group 2
16:39:32.427 INFO [Z_Wave.h:109                  ] << [RES] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=1B [0]=0x01
16:39:32.449 INFO [Z_Wave.h:109                  ] << [REQ] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=2B [0]=0x05
16:39:32.480 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=9B [0]=0x00
16:39:32.481 INFO [Device.cpp:416                ] << ASSOCIATION_REPORT: node=20 Params = 0x02, 0x12, 0x00, 0x01
16:39:32.485 INFO [Device.cpp:393                ] >> ASSOCIATION_GET: node 20 group 3
16:39:32.486 INFO [Node.h:614                    ] >> ASSOCIATION_GET: node 20 group 3
16:39:32.552 INFO [Z_Wave.h:109                  ] << [RES] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=1B [0]=0x01
16:39:32.574 INFO [Z_Wave.h:109                  ] << [REQ] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=2B [0]=0x05
16:39:32.604 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=8B [0]=0x00
16:39:32.605 INFO [Device.cpp:416                ] << ASSOCIATION_REPORT: node=20 Params = 0x03, 0x12, 0x00
16:39:32.609 INFO [Device.cpp:393                ] >> ASSOCIATION_GET: node 20 group 4
16:39:32.609 INFO [Node.h:614                    ] >> ASSOCIATION_GET: node 20 group 4
16:39:32.678 INFO [Z_Wave.h:109                  ] << [RES] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=1B [0]=0x01
16:39:32.700 INFO [Z_Wave.h:109                  ] << [REQ] 0x13 ZW_API_CONTROLLER_SEND_DATA | payload=2B [0]=0x05
16:39:32.731 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=9B [0]=0x00
16:39:32.732 INFO [Device.cpp:416                ] << ASSOCIATION_REPORT: node=20 Params = 0x04, 0x12, 0x00, 0x01
16:39:32.734 INFO [Node.h:407                    ] Job erased queue size: 0
16:39:40.432 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=5B [0]=0x00
16:39:42.396 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x08
16:39:42.398 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0xFF
16:39:42.421 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:39:42.422 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0xFF
16:39:55.712 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=5B [0]=0x00
16:39:57.675 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x08
16:39:57.676 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0xFF
16:39:57.700 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:39:57.700 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0xFF
16:40:05.545 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x08
16:40:05.546 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0x00
16:40:05.570 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:40:05.571 INFO [Device.cpp:167                ] << BASIC_SET: node=20 value=0x00
16:40:19.510 INFO [Z_Wave.h:109                  ] << [REQ] 0x04 ZW_API_APPLICATION_COMMAND_HANDLER | payload=6B [0]=0x00
16:40:19.511 INFO [Device.cpp:139                ] << SWITCH_BINARY_REPORT: node=12 value=0x00
